keyword,count,file
value,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py
form,26,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py
value,13,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py
form,57,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py
load,11,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py
form,69,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py
load,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
form,18,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
elo,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
poisson,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
fit,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
value,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
ev,14,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
runtime,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py
data,17,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
json,26,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
sqlite,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
db,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
query,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
feature,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
history,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
form,16,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
elo,12,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
model,8,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
score,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
ev,27,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
roi,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
engine,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
service,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py
load,13,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
rating,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
model,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
score,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
value,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
ev,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py
data,49,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
json,9,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
db,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
feature,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py
db,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py
data,44,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
load,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
read,10,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
json,23,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
feature,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py
data,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
load,11,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
read,13,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
elo,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
model,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
value,13,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py
data,14,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py
json,11,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py
query,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
read,38,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
query,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
history,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
form,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
ev,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py
json,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\compat.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\compat.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\compat.py
read,8,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
query,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
value,48,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
runtime,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py
read,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py
json,17,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py
value,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py
json,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\help.py
form,15,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\help.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\help.py
data,8,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\hooks.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\hooks.py
data,55,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
load,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
read,19,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
json,42,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
query,10,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
history,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
rating,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
form,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
simulate,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
value,16,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
ev,19,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
bet,9,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
stake,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
runtime,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\models.py
data,20,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
json,12,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
query,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
history,16,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
model,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
value,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
ev,14,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
runtime,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py
service,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\structures.py
json,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\structures.py
query,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\structures.py
value,8,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\structures.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\structures.py
data,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
read,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
json,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
query,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
form,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
elo,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
value,91,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
ev,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
engine,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\utils.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
json,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
value,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__init__.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\__version__.py
form,8,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py
train,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py
value,11,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\reporters.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
history,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
form,48,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
train,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
ev,10,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
runtime,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py
ev,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py
train,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\align.py
fit,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\align.py
value,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\align.py
data,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py
read,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\bar.py
bet,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\bar.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\box.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\box.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\box.py
ev,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\box.py
fit,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\cells.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\color.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\color.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\color.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py
train,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\columns.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\columns.py
data,19,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
read,19,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
json,23,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
feature,18,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
history,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
form,53,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
fit,11,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
value,24,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
ev,18,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
bet,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
runtime,6,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\console.py
train,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\constrain.py
load,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\containers.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\containers.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\containers.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\control.py
form,5,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\control.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py
json,7,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py
ev,12,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py
feature,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\diagnose.py
form,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\diagnose.py
fit,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\diagnose.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\errors.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\filesize.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\filesize.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\filesize.py
json,14,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py
db,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py
data,12,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\json.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\json.py
read,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\json.py
json,32,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\json.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\json.py
data,12,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\jupyter.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\jupyter.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\layout.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\layout.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\layout.py
read,13,E:\football_v\.venv\Lib\site-packages\pip\_vendor\rich\live.py
